Actual Values,Lasso Predicted Values,Random Forest Predicted Values,Linear Regression Predicted Values,Lasso Absolute Error,Random Forest Absolute Error,Linear Regression Absolute Error,Lasso Accuracy (%),Random Forest Accuracy (%),Linear Regression Accuracy (%)
1214.6566162109375,1436.6835413134188,1216.3961511230468,1452.2220570654786,222.0269251024813,1.7395349121093204,237.56544085454107,81.72101298924436,99.85678792764199,80.44176126125134
1198.9259033203125,1783.7395634971203,1215.4795422363281,1781.3779069693055,584.8136601768078,16.553638916015643,582.452003648993,51.22186796054523,98.619294247445,51.41884898508348
1961.28076171875,1843.806462831373,2015.5854943847655,1869.1332668243667,117.47429888737702,54.304732666015525,92.14749489438327,94.01032727285667,97.23115967249757,95.30166732407905
1567.398681640625,1622.839179922749,1580.6198498535157,1647.05219843053,55.440498282124054,13.221168212890689,79.6535167899051,96.4628974790196,99.1564897707422,94.9181074526278
1200.80859375,1667.4629875732455,1199.4041015625,1665.0540147276765,466.6543938232455,1.4044921874999545,464.24542097767653,61.13831994107133,99.88303779679708,61.338932499817766
1696.45703125,1788.2322531478603,1650.5828625488282,1778.6816933650389,91.77522189786032,45.87416870117181,82.22466211503888,94.59018293966234,97.29588384166911,95.15315386122964
1872.159912109375,1898.4343115842084,1856.74478515625,1902.763678076229,26.274399474833444,15.415126953125082,30.6037659668541,98.59657290464948,99.1766126999399,98.36532308116925
1859.2896728515625,1616.291832953282,1806.4386352539063,1628.4573110936742,242.99783989828052,52.85103759765616,230.8323617578883,86.93060885313268,97.1574608104718,87.58491669542464
2636.093017578125,2631.8206686424005,2741.7479345703123,2634.9942706111497,4.272348935724494,105.65491699218728,1.098746966975341,99.83792874882505,95.99198828388627,99.95831911242705
1876.92431640625,1893.2527087109738,1865.3792541503906,1899.741236492649,16.32839230472382,11.54506225585942,22.816920086399023,99.13004524679036,99.38489463027658,98.78434522442085
1635.2216796875,1627.916946129868,1618.4167456054688,1620.8160990711096,7.304733557632062,16.804934082031195,14.405580616390353,99.55328787231906,98.97231462310097,99.11904417637471
1572.7144775390625,1405.1305334824224,1573.0457446289063,1389.2230727862702,167.58394405664012,0.3312670898437773,183.49140475279228,89.34428680793538,99.97893660326939,88.3328215405053
1793.572265625,1535.540814862484,1783.9494409179688,1507.0277986721073,258.031450762516,9.622824707031214,286.54446695289266,85.61354589899389,99.46348274382588,84.02381256419342
1889.3223876953125,1623.4755238549483,1949.1014233398437,1608.7706456256117,265.8468638403642,59.77903564453118,280.5517420697008,85.9289835566572,96.83595367133438,85.15066862612413
1549.2974853515625,1128.545217402252,1534.6902893066406,1136.9181051723435,420.7522679493104,14.60719604492192,412.37938017921897,72.84238360111749,99.05717293269812,73.38281485136194
1854.297607421875,1867.170378472915,1847.0478442382812,1849.8152273241408,12.87277105103999,7.249763183593814,4.482380097734222,99.30578721562729,99.60902914642307,99.75827072850693
1916.6561279296875,2424.5963920299228,2047.5030395507813,2402.521554248633,507.94026410023525,130.8469116210938,485.86542631894554,73.49862311248827,93.17316707392732,74.65036011213121
1636.232666015625,1274.7321597585362,1569.3340270996093,1282.429191070341,361.5005062570888,66.89863891601567,353.80347494528405,77.90653409106082,95.91142260477417,78.37694587733495
1531.541748046875,1406.7501239852231,1587.5455615234375,1473.823115291077,124.79162406165187,56.00381347656253,57.7186327557979,91.85189537139327,96.34330480719952,96.2313379423444
2022.7259521484373,2552.0754712853495,2040.2017858886718,2650.3971009870893,529.3495191369122,17.47583374023452,627.671148838652,73.82989432776773,99.13602563304867,68.9690465397959
1631.6458740234375,1747.2773273867429,1607.4037438964845,1773.661650626986,115.63145336330535,24.242130126953043,142.0157766035486,92.91320162026504,98.51425296917064,91.29616426796366
1703.0250244140625,1717.869408055589,1762.4117163085937,1734.477475175673,14.84438364152652,59.38669189453117,31.452450761610407,99.12835199549497,96.51287027241636,98.15314218459991
1824.1214599609373,1857.1644671210443,1837.511064453125,1880.2421713632286,33.04300716010698,13.3896044921878,56.12071140229136,98.18855224910217,99.2659696853479,96.92341148141017
1667.26904296875,1830.710542350596,1674.169237060547,1817.4068141700318,163.44149938184592,6.900194091796948,150.1377712012818,90.19705307484023,99.58613793491239,90.99498837128617
1645.0933837890625,1417.1170979246795,1542.8361572265626,1379.4546214141735,227.97628586438304,102.25722656249991,265.638762374889,86.14204590992297,93.7841080895374,83.8526636242949
1038.191650390625,1078.3618477060504,1197.8517639160157,1025.1571327910451,40.17019731542541,159.66011352539067,13.034517599579885,96.1307531899037,84.62132560348392,98.7444979359374
1801.728515625,1892.616550528292,1850.1399890136718,1871.108725772239,90.88803490329201,48.411473388671766,69.38021014723904,94.95550888410267,97.31305393854643,96.14924171174746
1664.74560546875,1644.7932650956664,1600.2430102539063,1652.6235288937173,19.952340373083643,64.50259521484372,12.122076575032679,98.80147811728474,96.12537825581576,99.27183609704623
1907.256591796875,1770.3888984861446,1881.3285620117188,1810.6662047167217,136.86769331073037,25.92802978515624,96.59038708015328,92.82384478840449,98.6405589108108,94.93563752797661
1127.656494140625,1523.612612054434,1207.544087524414,1524.3360717235316,395.95611791380907,79.88759338378895,396.67957758290663,64.88681438264025,92.91560915944794,64.82265834994266
1539.9267578125,1812.79559677866,1600.11357421875,1804.0830369471942,272.86883896615996,60.186816406250045,264.15627913469416,82.28040148131615,96.0915792844754,82.84617902802508
1944.827880859375,2453.943656240085,1953.5626159667968,2441.064062646562,509.11577538071015,8.734735107421784,496.236181787187,73.82206516107001,99.55087361748629,74.48431366749475
1616.2470703125,1766.1937025550724,1611.838349609375,1777.2422799394142,149.94663224257238,4.408720703125027,160.99520962691417,90.72254267328198,99.7272248294147,90.03894809252239
1445.3834228515625,1220.6459898131222,1513.6537280273437,1239.4546104446736,224.73743303844026,68.27030517578123,205.92881240688894,84.45136221397495,95.27666471771951,85.7526515697394
1590.29296875,1781.0462843921616,1540.866728515625,1764.0341478039807,190.75331564216162,49.42624023437497,173.74117905398066,88.00514625980537,96.89200410203506,89.07489484842881
2419.906494140625,2290.6639108400095,2441.4952490234373,2310.5485671643396,129.24258330061548,21.58875488281228,109.3579269762854,94.65919102190297,99.10786821990496,95.48090278524909
1279.57568359375,1373.497104592202,1319.5459582519532,1367.4883915735845,93.92142099845205,39.97027465820315,87.91270797983452,92.65995578044519,96.876286790169,93.1295421515883
2265.692138671875,2156.7574894200575,2310.1430908203124,2154.017210420966,108.93464925181752,44.45095214843741,111.67492825090903,95.19199244272994,98.0380850782978,95.07104578134027
2964.835693359375,3465.942341475913,3023.373776855469,3536.933588298462,501.10664811653805,58.538083496093805,572.0978949390869,83.09833326551909,98.0255876024696,80.7038920834477
1942.3280029296875,1865.1874197181774,1866.318077392578,1794.4095422000103,77.14058321151015,76.00992553710944,147.91846072967724,96.02844714717823,96.08665861674955,92.38447571643069
1817.5347900390625,1812.6907900379376,1832.7948876953126,1814.9817700540048,4.8440000011248685,15.260097656250082,2.5530199850577446,99.73348515650582,99.16039584277107,99.85953391379084
1681.4361572265625,1796.5156530506663,1653.6254272460938,1800.2064462353082,115.07949582410379,27.81072998046875,118.77028900874575,93.15588074340442,98.34601332551686,92.93637831574581
1335.65234375,1679.2217179986121,1316.389384765625,1683.413090230867,343.5693742486121,19.262958984375018,347.76074648086706,74.27703579780342,98.55778645734323,73.96322867187968
2239.54248046875,2026.498991265582,2199.9047033691404,2029.9739327328116,213.04348920316806,39.63777709960959,209.5685477359384,90.48718695621363,98.23009487673066,90.64234996372677
2857.410400390625,2599.245020192258,2791.509130859375,2609.18074893028,258.1653801983671,65.90126953124991,248.22965146034494,90.96505772628691,97.69367153131938,91.31277567176173
1860.357177734375,1839.619601865828,1854.834237060547,1798.847246742541,20.737575868547083,5.522940673828089,61.509930991833926,98.88529062500771,99.7031247149779,96.69364938475184
1332.8355712890625,1440.549574393191,1421.4228173828126,1447.9759863388058,107.71400310412855,88.58724609375008,115.1404150497433,91.91843274411171,93.35347525215941,91.36124383757372
2467.018798828125,2222.8502891842186,2457.85556640625,2173.1828275512175,244.16850964390642,9.163232421874909,293.83597127690746,90.10268953929777,99.62857062839458,88.08943120269353
1775.07861328125,1557.7103337365675,1762.7085974121094,1448.0797617605504,217.36827954468254,12.370015869140616,326.99885152069965,87.75444208958864,99.30312856137259,81.57834537163178
1729.7257080078125,1817.7371872996202,1656.356885986328,1800.8171701712959,88.01147929180775,73.36882202148445,71.09146216348336,94.91182452313936,95.75835511481263,95.89001528772086
1874.744873046875,1849.8704179229421,1865.6824133300781,1855.6717299346788,24.874455123932876,9.062459716796866,19.07314311219625,98.67318185628605,99.51660304038765,98.98262726910686
2423.7451171875,2356.5399125047197,2381.782072753906,2367.537023855333,67.20520468278028,41.96304443359395,56.20809333216721,97.2272165003569,98.26866925337893,97.68094042011353
1761.65966796875,1673.9471113028048,1763.1171667480469,1696.2551190071342,87.71255666594516,1.457498779296884,65.40454896161577,95.02102714498308,99.91726558734369,96.28733346452614
1577.6416015625,2075.9884222103688,1581.8803491210938,2063.5508578679005,498.34682064786875,4.238747558593786,485.9092563054005,68.41191179579032,99.73132379658372,69.2002761701926
3108.06201171875,2874.2892423371727,3156.1508178710938,2910.8328722018573,233.7727693815773,48.08880615234375,197.2291395168927,92.47850369458035,98.45277198553221,93.6542727019843
1872.922607421875,1740.3358563079535,1808.7893115234374,1741.3249679982066,132.58675111392154,64.13329589843761,131.5976394236684,92.92086332940204,96.57576369443697,92.97367446459435
1848.636474609375,1640.8802844279821,1794.2518273925782,1649.6999551708063,207.75619018139287,54.38464721679679,198.93651943856867,88.76165254581528,97.05812105496358,89.23874314009709
1168.401611328125,1035.9121803988444,1179.071260986328,1063.538773586357,132.48943092928062,10.66964965820307,104.86283774176809,88.66062579469747,99.08681659159346,91.0251032928164
1872.11376953125,1865.9149711709201,1910.8791723632812,1865.4872894786172,6.198798360329874,38.765402832031214,6.6264800526328145,99.6688877320804,97.92932441057054,99.64604287621408
2786.672607421875,2070.4160435836393,2854.038015136719,2062.8137796375177,716.2565638382357,67.36540771484397,723.8588277843573,74.29706805418778,97.58258621642791,74.02426012096038
1650.716796875,1708.5352446900874,1617.7699548339845,1688.1172146183408,57.81844781508744,32.94684204101554,37.40041774334077,96.49737326690172,98.00408876293088,97.73429228961963
1550.7069091796875,1412.5119520124003,1501.5575915527343,1410.2768124876932,138.19495716728716,49.149317626953234,140.43009669199432,91.0882606926417,96.8305217874503,90.9441238792003
1761.800048828125,1704.1050134003403,1614.6073486328125,1693.4130102958457,57.69503542778466,147.19270019531245,68.38703853227935,96.7252222823946,91.64532318561241,96.11834279504264
1629.304443359375,1717.800086766284,1620.829364013672,1696.877033761773,88.49564340690904,8.47507934570308,67.57259040239796,94.56850168379553,99.479834515873,95.85267255129595
2352.327880859375,2166.523517970407,2292.0888427734376,2226.2840517794752,185.80436288896817,60.23903808593741,126.04382907989975,92.10125576452002,97.43917340026891,94.64174063039833
1849.4981689453125,1831.5296410904402,1923.2450036621094,1801.0144209637092,17.968527854872264,73.74683471679691,48.4837479816033,99.02846468536279,96.01260298847166,97.3785457701074
1640.817138671875,1776.644344373884,1647.1485339355468,1788.4013007477793,135.827205702009,6.331395263671766,147.58416207590426,91.72197787914676,99.61413157417428,91.0054473105173
1876.0596923828125,1862.1348273593599,1870.1852685546876,1862.3104849239037,13.92486502345264,5.874423828124918,13.749207458908813,99.25776002330893,99.68687436482026,99.26712313500826
1546.438232421875,1732.167885333266,1586.9752124023437,1732.4000107218644,185.72965291139099,40.536979980468686,185.96177829998942,87.98984343393269,97.37868741663327,87.97483310996813
1663.429931640625,1774.7218625402372,1744.6826513671874,1762.8004575546372,111.29193089961223,81.25271972656242,99.3705259140122,93.30949090294136,95.11535062697689,94.02616701648479
1143.38671875,1583.9139885859734,1187.5945208740234,1588.7133572851565,440.52726983597336,44.207802124023374,445.32663853515646,61.47171708295012,96.13360891821857,61.051966825186945
2289.546142578125,2316.9363628404662,2338.1811962890624,2316.748721588665,27.390220262341245,48.63505371093743,27.20257901053992,98.80368341336424,97.87577752610078,98.81187897877835
1850.75341796875,1867.5733481319264,1846.000487060547,1847.5640580004424,16.819930163176423,4.752930908203098,3.189359968307599,99.09118470349028,99.74318940264773,99.82767234482225
1243.3348388671875,1402.6525471704078,1268.6134851074219,1410.8254661222154,159.31770830322034,25.278646240234366,167.4906272550279,87.18625881597784,97.96686737554415,86.52892028605665
1552.5565185546875,1399.8554799016606,1575.5730017089843,1397.5882878696427,152.7010386530269,23.016483154296793,154.96823068504477,90.16454236428186,98.51751077147752,90.01851276697428
1996.4412841796875,1812.0925353811813,1848.2030224609375,1796.7316339449758,184.34874879850622,148.23826171874998,199.70965023471172,90.7661322043712,92.57487495908705,89.99671806943374
3019.909423828125,3128.1935455574767,3031.9111767578124,3156.199172466826,108.28412172935168,12.001752929687427,136.28974863870098,96.41432551337624,99.60257904310012,95.48695906031725
1775.6767578125,1626.7811470499882,1737.5988073730468,1611.8209154485555,148.89561076251175,38.07795043945316,163.85584236394448,91.61471196221885,97.85558096247414,90.77220323783465
1291.337646484375,1412.3985648997455,1317.9883337402343,1443.341270414437,121.06091841537045,26.65068725585934,152.00362393006208,90.62515378956427,97.93619528336257,88.22897912533666
1283.200927734375,1404.51229381866,1317.0621044921875,1428.3335644372678,121.31136608428505,33.86117675781247,145.1326367028928,90.54619089946631,97.36119449215191,88.68979646397703
1842.4014892578125,1967.9445812898057,1852.02439453125,1977.5899534479884,125.54309203199318,9.622905273437482,135.18846419017586,93.1858993404002,99.4776977043525,92.66237760996194
1217.70361328125,1369.2366187893047,1212.7247912597657,1369.8886578436232,151.53300550805466,4.978822021484348,152.18504456237315,87.55583839488408,99.59113022518933,87.5022917808142
1363.447021484375,1362.750774677087,1383.3333337402344,1353.173203062937,0.6962468072879346,19.886312255859366,10.273818421437909,99.94893481035076,98.54146791606107,99.24648202243657
2517.4599609375,2571.932680801811,2589.0980712890623,2554.554489248069,54.472719864310875,71.63811035156232,37.094528310568876,97.83620312896554,97.15434956411842,98.52650970080354
1256.526611328125,1476.7391658507015,1265.3553747558594,1456.1686499970401,220.2125545225765,8.82876342773443,199.64203866891512,82.47450133270031,99.2973675727884,84.11159486245204
1586.535400390625,1535.0415619618757,1614.1153161621094,1532.9341083792037,51.493838428749314,27.579915771484366,53.601292011421265,96.75432149726562,98.26162619726645,96.62148780303144
1507.7828369140625,1891.593844744713,1660.2041516113281,1904.892464990247,383.8110078306504,152.42131469726564,397.10962807618444,74.54467590198959,89.89102999678508,73.6626775186712
1812.031005859375,2064.9600894688283,1837.864071044922,2064.5799275646923,252.9290836094533,25.833065185546957,252.5489217053173,86.0416801483207,98.57435854563121,86.06266002686067
2772.0556640625,2614.7357674552554,2964.7587158203123,2539.739261795967,157.31989660724457,192.70305175781232,232.3164022665328,94.3247930174429,93.04837005057098,91.61934569791183
2281.47119140625,2282.756339942822,2329.827646484375,2278.6217570927374,1.2851485365717963,48.35645507812478,2.8494343135125746,99.94367018345827,97.88047049376421,99.87510540022396
1816.458984375,1622.7919302332837,1830.2631311035157,1620.2676362691566,193.66705414171633,13.804146728515661,196.19134810584342,89.33820935085123,99.24005183451663,89.19924150264542
1362.1265869140625,1635.982191875383,1334.1839501953125,1623.8668201355954,273.8556049613205,27.94263671875001,261.7402332215329,79.89499598699204,97.94860206186453,80.78444134810458
2803.69140625,2062.205637318552,2841.245607910156,2065.4854181746705,741.4857689314481,37.554201660156195,738.2059880753295,73.55323174017921,98.66054439599021,73.67021254801017
2076.242919921875,1778.4427051907592,2000.3061486816407,1795.8227687126512,297.80021473111583,75.9367712402343,280.42015120922383,85.65677397988085,96.34258734796352,86.49386598655924
1515.03369140625,1806.4796139243183,1597.0096630859375,1798.0191094330535,291.4459225180683,81.97597167968752,282.9854180268035,80.76307317974236,94.58916510275111,81.32150990225588
1327.68017578125,1635.82974421478,1310.3825939941407,1659.0860501182483,308.14956843353,17.297581787109266,331.4058743369983,76.79037662423445,98.69715748546665,75.0387269176488
1684.9334716796875,1838.0250601482765,1777.4445349121095,1826.1728122206484,153.09158846858895,92.51106323242198,141.23934054096094,90.91408705199655,94.50951240584004,91.61751232823683
1507.1658935546875,1803.8509283654787,1602.8126977539061,1814.2110204976407,296.6850348107912,95.64680419921865,307.0451269429532,80.31503790793379,93.65386354559594,79.62764893658921
1569.1676025390625,1640.9934561886143,1610.9018579101562,1643.4243994387991,71.82585364955185,41.734255371093695,74.25679689973663,95.42267801518902,97.34035705914629,95.26775872892213
2052.55615234375,2133.3754329751027,2089.2927124023436,2147.619527742686,80.81928063135274,36.73656005859357,95.06337539893593,96.06250574245836,98.21020438263551,95.36853716326415
1264.2703857421875,1355.9134759763197,1301.8011242675782,1354.9174245432387,91.64309023413216,37.53073852539069,90.64703880105117,92.75130610764617,97.03143101755418,92.83009079202334
1059.767333984375,1506.5848007031054,1129.284521484375,1489.8368252521466,446.81746671873043,69.51718750000009,430.0694912677716,57.83815443349774,93.44033494232754,59.41849899724193
1826.9327392578125,1832.7724277878206,1838.6018713378905,1823.3868735514018,5.839688530008061,11.669132080078043,3.545865706410723,99.68035558154263,99.36127193796862,99.80591153520784
1725.4681396484375,1332.0757706704553,1664.8338110351563,1341.0600752307698,393.3923689779822,60.63432861328124,384.4080644176677,77.20083263559212,96.48592012683379,77.72152057841008
1445.216552734375,1674.5418342820562,1513.4677514648438,1663.6055579247986,229.32528154768124,68.25119873046879,218.38900519042363,84.13211631753083,95.27744139095721,84.88883864655246
1335.3201904296875,1657.3458072839946,1319.9951770019532,1668.4352075038937,322.02561685430715,15.325013427734348,333.1150170742062,75.88401499787975,98.8523341789056,75.0535474965735
1598.156494140625,1469.6665542753215,1608.6207104492187,1475.3452508763548,128.48993986530354,10.464216308593677,122.81124326427016,91.96011527429319,99.34523206288252,92.31544321757367
2303.82470703125,2458.8791702972876,2321.882399902344,2416.9155031231685,155.0544632660376,18.057692871093877,113.09079609191849,93.26969353211584,99.21618633501143,95.09117183495921
2014.418212890625,2529.3445618634946,2058.0136376953124,2506.578850789159,514.9263489728696,43.595424804687354,492.1606378985339,74.43796200422717,97.83583048814232,75.56810027088173
1667.0592041015625,1734.6271852193581,1636.8543664550782,1733.32049717472,67.56798111779563,30.204837646484293,66.2612930731575,95.94687573473371,98.18813647576705,96.02525855649691
3118.34423828125,3051.8751598881745,3045.0028881835938,3101.271404396983,66.4690783930755,73.34135009765623,17.072833884266856,97.86844962217155,97.6480675482422,99.45250323313641
2043.170166015625,2352.995693333399,1960.4386511230468,2336.8412593915377,309.8255273177738,82.73151489257816,293.67109337591273,84.8360389912132,95.95082601201483,85.62669432724739
1215.6025390625,1698.2446083919567,1239.829033203125,1690.952964292136,482.6420693294567,24.226494140624936,475.3504252296359,60.29606274912184,98.0070382084502,60.89590059623956
2120.005859375,1828.1268009537084,2001.8531604003906,1811.7927254183696,291.8790584212916,118.1526989746094,308.2131339566304,86.23215793812284,94.42677488592216,85.46168480649885
2888.9296875,3237.3158317427815,2856.7879272460937,3260.5437023585346,348.3861442427815,32.14176025390634,371.6140148585346,87.94064993169616,98.88741631916557,87.13661961153097
1189.986083984375,1398.8579359891023,1210.5175134277345,1402.7094153889948,208.87185200472732,20.531429443359457,212.72333140461978,82.44753826823155,98.27464961820267,82.12388075225483
1972.181884765625,2390.2094798431963,1974.567021484375,2402.5416084608096,418.0275950775713,2.385136718749891,430.3597236951846,78.80380109427637,99.87906101677669,78.17849727656693
1288.1239013671875,1364.1371143998317,1337.3980969238282,1363.8421387936805,76.01321303264422,49.274195556640734,75.71823742649303,94.09892068985248,96.17473167726007,94.12182031975905
1735.3212890625,1707.7881526815927,1770.366981201172,1704.0872013698934,27.533136380907308,35.04569213867194,31.234087692606636,98.41336952675881,97.9804493634948,98.20009770585591
2300.690673828125,2301.721205244834,2329.143610839844,2292.098008254541,1.0305314167089819,28.45293701171886,8.592665573583872,99.95520773703167,98.76328715826992,99.62651799864575
1274.8717041015625,1371.4949058081959,1310.7188122558593,1353.095746943723,96.62320170663338,35.84710815429685,78.22404284216054,92.42094703366827,97.1881791682278,93.86416353971185
1691.6580810546875,1492.6729048253565,1721.6618151855469,1512.760511189315,198.98517622933105,30.003734130859357,178.8975698653726,88.2372697853179,98.22637124683298,89.42472052308369
2524.460205078125,2204.284918194221,2454.914404296875,2199.3430496773212,320.17528688390394,69.54580078124991,325.11715540080377,87.31707926154473,97.24512192185269,87.12131984703865
1848.889892578125,1844.952747793077,1848.29201171875,1845.2779001467204,3.9371447850480763,0.5978808593749818,3.6119924314045875,99.7870535827551,99.96766271145864,99.80463993848936
1874.1304931640625,1808.6169902875554,1881.6995666503906,1814.2939490479216,65.51350287650712,7.5690734863280795,59.836544116140885,96.50432543969221,99.5961287907146,96.80723704489115
1908.786376953125,1917.70381940129,1873.9739831542968,1931.6698346374699,8.917442448165048,34.812393798828225,22.883457684344876,99.53282134890341,98.1762027317904,98.80115145620054
1651.0738525390625,1793.671685081317,1601.1995141601562,1743.128788529322,142.59783254225454,49.87433837890626,92.05493599025954,91.36332803508674,96.97927877046757,94.42454158857309
1322.604248046875,1391.2190396791243,1327.3250134277343,1390.417786686547,68.61479163224931,4.720765380859348,67.81353863967206,94.81214492289931,99.64307045075421,94.87272638509863
1960.881591796875,1863.8528188842536,2035.7455224609375,1834.205717593638,97.02877291262143,74.86393066406254,126.67587420323707,95.05177807173415,96.18212894765053,93.53985091536525
1647.5982666015625,1666.277044836379,1639.698154296875,1786.5921659033372,18.67877823481649,7.900112304687582,138.99389930177472,98.86630262889604,99.5205073673097,91.56384768548754
1864.912353515625,1914.2127352331236,1890.3758374023437,1915.4153533235383,49.30038171749857,25.463483886718677,50.502999807913284,97.35642366116775,98.63460157584798,97.29193708687124
2860.459228515625,2662.150371950774,2970.823681640625,2669.86402184955,198.30885656485088,110.36445312500018,190.59520666607477,93.06723708599199,96.14172255892382,93.33690182450249
1294.9063720703125,1305.3542535112865,1311.4617102050781,1269.3635595248336,10.447881440974015,16.555338134765634,25.54281254547891,99.19315545383643,98.72150307606435,98.02743942755949
1878.139404296875,1626.3794318114262,1884.902830810547,1700.9910167491385,251.75997248544877,6.763426513671902,177.14838754773655,86.59524570383523,99.63988687430772,90.56787865999456
2344.49365234375,2189.5595669914937,2296.119162597656,2248.417731723315,154.93408535225626,48.374489746093786,96.07592062043523,93.3915758228916,97.93667644620258,95.902060962102
1880.556396484375,1719.8336138789568,1880.4486352539063,1721.9037383953705,160.72278260541816,0.10776123046866815,158.6526580890045,91.45344521941044,99.99426971556555,91.5635256466863
1599.4766845703125,1143.4153224624947,1526.7248742675781,1146.2386928058108,456.0613621078178,72.75181030273438,453.23799176450166,71.48683900757608,95.45152417634155,71.66335738827848
2055.265380859375,1817.6663944735506,2042.1074084472657,1808.8326283894942,237.59898638582445,13.157972412109302,246.43275246988082,88.43949844148709,99.35979204755508,88.0096869842259
2922.732666015625,3553.403723953891,3004.664421386719,3557.758903379095,630.6710579382661,81.93175537109391,635.02623736347,78.4218698729631,97.19674138097665,78.27285934333636
1067.298828125,1607.6399630092599,1207.6848626708984,1574.0036711453479,540.3411348842599,140.38603454589838,506.7048430203479,49.3730227518833,86.84660463906584,52.52455735283506
1170.086181640625,1717.4092246988043,1204.4613195800782,1707.0567229941016,547.3230430581793,34.375137939453225,536.9705413534766,53.22369825009337,97.06217042139114,54.10846228432776
2245.430419921875,2616.070301557115,2294.2900390625,2699.5253743374165,370.6398816352398,48.859619140625,454.09495441554145,83.49359310594289,97.82404216549605,79.77693049908262
